score,max_tile,moves
361172,16384,13569
343216,16384,13093
176904,8192,7415
333720,16384,12566
236324,16384,8768
364664,16384,13789
129688,8192,5414
155284,8192,6416
290504,16384,11184
26204,2048,1350
153876,8192,6341
132536,8192,5589
232896,16384,8685
174692,8192,7285
38080,2048,2009
358288,16384,13517
178172,8192,7485
133268,8192,5635
104780,8192,4268
168136,8192,6961
157020,8192,6491
339464,16384,12849
177288,8192,7436
381400,16384,14548
157600,8192,6551
165928,8192,6826
76668,4096,3535
173360,8192,7231
284660,16384,10841
173452,8192,7250
175668,8192,7360
342448,16384,12954
171784,8192,7120
171224,8192,7079
60328,4096,2789
355688,16384,13400
172040,8192,7111
217864,16384,7980
176396,8192,7399
122844,8192,5031
151732,8192,6219
177128,8192,7412
134500,8192,5652
174328,8192,7210
79736,4096,3675
267932,16384,10087
155744,8192,6450
321164,16384,11958
153276,8192,6319
177360,8192,7470
152484,8192,6228
21156,1024,1242
288696,16384,11065
174972,8192,7283
177172,8192,7427
80600,4096,3761
169380,8192,7018
154820,8192,6360
353724,16384,13248
119096,8192,4856
364040,16384,13783
325812,16384,12317
287836,16384,10962
157860,8192,6553
80268,4096,3715
340908,16384,12890
78232,4096,3574
172536,8192,7174
174712,8192,7253
172856,8192,7224
175620,8192,7392
173312,8192,7232
166612,8192,6897
364980,16384,13801
71416,4096,3274
343012,16384,13048
246092,16384,9310
337652,16384,12744
270068,16384,10234
173240,8192,7212
71484,4096,3270
166416,8192,6879
274212,16384,10461
156432,8192,6446
282428,16384,10767
157104,8192,6520
289308,16384,11126
372444,16384,14070
132508,8192,5563
351260,16384,13300
167148,8192,6888
344320,16384,13120
166572,8192,6887
284464,16384,10814
105092,8192,4245
336396,16384,12607
165508,8192,6797
289780,16384,11128
378524,16384,14453
367140,16384,13993
89532,4096,4205
286192,16384,11002
354956,16384,13345
141908,8192,6030
263784,16384,9961
178012,8192,7462
176352,8192,7363
177408,8192,7470
175524,8192,7348
172772,8192,7192
365000,16384,13859
364652,16384,13791
133000,8192,5590
190764,8192,7936
240580,16384,8994
330348,16384,12354
91464,4096,4290
135308,8192,5745
172544,8192,7151
37836,2048,1982
52284,4096,2413
279716,16384,10579
362724,16384,13748
377964,16384,14422
132000,8192,5501
342204,16384,12995
362544,16384,13640
177044,8192,7445
251028,16384,9565
385124,16384,14729
374132,16384,14189
319580,16384,11942
177460,8192,7452
323064,16384,12126
338400,16384,12770
62792,4096,2845
282184,16384,10715
82276,4096,3852
266508,16384,10034
358388,16384,13548
176452,8192,7372
168520,8192,7000
175616,8192,7327
336900,16384,12654
322524,16384,12085
262092,16384,9844
356640,16384,13560
133236,8192,5639
155260,8192,6398
128324,8192,5338
79820,4096,3682
286564,16384,10946
367224,16384,13979
168264,8192,6989
118748,8192,4810
289912,16384,11149
279884,16384,10593
317544,16384,11840
246448,16384,9338
194132,8192,7502
282808,16384,10802
325904,16384,12286
287952,16384,10974
156892,8192,6502
172048,8192,7151
157008,8192,6527
288436,16384,11016
374364,16384,14214
363324,16384,13758
353880,16384,13460
173600,8192,7236
363892,16384,13787
273644,16384,10354
71036,4096,3233
176672,8192,7414
172624,8192,7194
268044,16384,10088
138288,8192,5856
80156,4096,3703
249840,16384,9515
281412,16384,10704
27968,2048,1471
155364,8192,6383
362680,16384,13678
380792,16384,14500
163424,8192,6681
341236,16384,12930
340372,16384,12838
312044,16384,11512
362628,16384,13695
38248,2048,1973
156556,8192,6487
139540,8192,5867
128348,8192,5315
132900,8192,5576
165380,8192,6912
332892,16384,12488
364860,16384,13838
289516,16384,11093
171684,8192,7136
358024,16384,13478
37888,2048,1979
281240,16384,10710
329656,16384,12334
376176,16384,14285
289860,16384,11130
159144,8192,6577
362816,16384,13647
177084,8192,7406
329264,16384,12302
136624,8192,5784
61076,4096,2856
269692,16384,10203
172632,8192,7185
290052,16384,11125
128568,8192,5322
362368,16384,13691
331600,16384,12547
246192,16384,9306
367496,16384,14048
248584,16384,9472
156928,8192,6509
128780,8192,5352
262112,16384,9822
290460,16384,11173
28284,2048,1483
329020,16384,12267
283984,16384,10773
263676,16384,9914
178664,8192,7485
175360,8192,7303
156256,8192,6437
364468,16384,13806
176292,8192,7348
171644,8192,7126
173928,8192,7258
152724,8192,6238
268340,16384,10139
366624,16384,13942
264992,16384,9988
285760,16384,10896
274676,16384,10507
358116,16384,13511
166732,8192,6882
340560,16384,12884
170952,8192,7074
297368,16384,11370
209772,8192,8410
82564,4096,3821
76396,4096,3482
132500,8192,5567
285248,16384,10926
166860,8192,6930
246324,16384,9352
156356,8192,6462
322672,16384,12079
339156,16384,12839
157112,8192,6505
376164,16384,14295
331916,16384,12577
290584,16384,11204
366716,16384,13906
281696,16384,10775
176652,8192,7409
378220,16384,14444
357296,16384,13628
176580,8192,7387
280432,16384,10601
372084,16384,14083
289324,16384,11067
202248,8192,8434
174724,8192,7264
290348,16384,11147
318760,16384,11925
320640,16384,11996
363428,16384,13784
67884,4096,3067
162536,8192,6762
129192,8192,5365
318644,16384,11858
287628,16384,10964
132612,8192,5569
338948,16384,12791
323140,16384,12127
387000,16384,14882
282004,16384,10723
153640,8192,6312
156748,8192,6478
171696,8192,7126
380884,16384,14512
134760,8192,5725
231392,16384,8643
171636,8192,7089
343044,16384,13061
350776,16384,13341
367160,16384,13993
268224,16384,10103
381740,16384,14576
168920,8192,7028
386032,16384,14769
168324,8192,6986
177432,8192,7475
278368,16384,10648
155344,8192,6388
78868,4096,3631
80540,4096,3747
290544,16384,11190
8736,512,614
176716,8192,7422
224400,16384,8301
36128,2048,1868
289932,16384,11154
176968,8192,7425
338736,16384,12795
78760,4096,3625
234136,16384,8724
241240,8192,9827
357656,16384,13458
142248,8192,6071
374076,16384,14165
52440,4096,2421
162792,8192,6697
341216,16384,12951
164492,8192,6785
331524,16384,12423
370684,16384,14129
162180,8192,6748
290604,16384,11205
356740,16384,13599
279176,16384,10561
360904,16384,13794
60500,4096,2821
260496,16384,9747
290432,16384,11171
131044,8192,5448
177268,8192,7436
383032,16384,14624
289116,16384,11030
366672,16384,13927
357236,16384,13405
113128,8192,4696
20072,1024,1174
128700,8192,5358
177128,8192,7448
167268,8192,6922
333932,16384,12554
174964,8192,7324
257116,16384,9751
338380,16384,12785
286884,16384,10968
339228,16384,12849
342016,16384,12927
162648,8192,6661
261608,16384,9802
319104,16384,11914
176432,8192,7371
290696,16384,11216
376276,16384,14320
237156,16384,8852
174968,8192,7322
175024,8192,7256
322348,16384,12090
76536,4096,3485
174972,8192,7305
78796,4096,3613
290304,16384,11151
129880,8192,5389
174744,8192,7271
156256,8192,6455
64052,4096,3001
120740,8192,4935
71844,4096,3303
373516,16384,14200
170644,8192,7156
366100,16384,13891
166780,8192,6907
76512,4096,3504
281576,16384,10692
382420,16384,14619
266272,16384,9999
290384,16384,11155
337512,16384,12756
341948,16384,12924
75188,4096,3459
174936,8192,7308
269580,16384,10178
138124,8192,5841
376120,16384,14239
132352,8192,5552
270660,16384,10272
342448,16384,13018
174260,8192,7305
225900,16384,8405
167256,8192,6933
176376,8192,7373
175604,8192,7345
322828,16384,12115
288628,16384,11036
132392,8192,5556
134032,8192,5705
366768,16384,13899
341016,16384,12914
271260,16384,10279
176864,8192,7395
16912,1024,1011
361020,16384,13596
340104,16384,12831
289032,16384,11072
290380,16384,11158
176840,8192,7398
380688,16384,14491
306444,16384,11837
290160,16384,11155
380784,16384,14508
80604,4096,3751
289532,16384,11066
76336,4096,3477
197036,8192,8144
290432,16384,11149
177256,8192,7465
325748,16384,12572
237224,16384,8857
37732,2048,1975
322636,16384,12110
174664,8192,7285
173720,8192,7284
83100,4096,3835
37880,2048,1982
168048,8192,6976
366152,16384,13884
286620,16384,10960
322308,16384,12044
333716,16384,12533
132092,8192,5504
61408,4096,2882
148260,8192,6046
367756,16384,14002
274944,16384,10463
133172,8192,5622
245656,16384,9302
177052,8192,7419
246160,16384,9298
175048,8192,7302
161748,8192,6708
362084,16384,13639
80300,4096,3717
382728,16384,14701
338048,16384,12748
14640,1024,845
290200,16384,11158
147532,8192,6027
333040,16384,12518
338484,16384,12766
358184,16384,13524
284640,16384,10813
32884,2048,1692
340536,16384,12885
338816,16384,12784
69380,4096,3171
123128,8192,5042
343060,16384,13064
220232,16384,8015
353948,16384,13510
33300,2048,1712
168108,8192,6986
332004,16384,12392
342908,16384,13065
323116,16384,12169
142000,8192,6054
290428,16384,11165
320228,16384,11888
84688,4096,3889
123444,8192,5070
176976,8192,7415
124304,4096,5539
167700,8192,6947
342180,16384,12951
157532,8192,6540
265644,16384,10218
338728,16384,12740
176480,8192,7356
282976,16384,10775
104712,8192,4272
60848,4096,2853
168168,8192,7012
355620,16384,13300
163676,8192,6717
214520,8192,8614
26900,2048,1393
37596,2048,1955
175820,8192,7367
335776,16384,12711
172552,8192,7197
287004,16384,10998
52124,4096,2402
341336,16384,12932
156296,8192,6456
321076,16384,11982
382528,16384,14606
286484,16384,10948
341476,16384,12900
288076,16384,11018
123732,8192,5109
329060,16384,12680
319944,16384,11869
123992,8192,5137
174960,8192,7302
286536,16384,10957
166084,8192,6831
290300,16384,11133
176064,8192,7422
342264,16384,12984
284120,16384,10791
341124,16384,12897
153156,8192,6288
264208,16384,9830
177812,8192,7513
177464,8192,7468
176796,8192,7440
278416,16384,10517
168816,8192,7033
286384,16384,10918
249096,16384,9431
167520,8192,6918
380600,16384,14441
290532,16384,11188
379072,16384,14526
75700,4096,3433
336180,16384,12667
290356,16384,11153
380952,16384,14489
337024,16384,12684
372528,16384,14076
133236,8192,5612
175112,8192,7278
155248,8192,6404
248932,8192,10179
174076,8192,7299
173412,8192,7261
175588,8192,7347
356476,16384,13551
262160,16384,9854
342212,16384,12971
141580,8192,6028
342328,16384,12988
290368,16384,11164
380884,16384,14477
263052,16384,9865
166144,8192,6975
236836,16384,8825
162284,8192,6763
156264,8192,6453
383056,16384,14653
364356,16384,13752
174508,8192,7207
287684,16384,10982
322448,16384,12063
289684,16384,11104
288468,16384,11029
17748,1024,1046
360292,16384,13765
131248,8192,5474
289644,16384,11098
177244,8192,7441
266644,16384,10057
377380,16384,14368
190612,8192,7952
304656,16384,11748
284104,16384,10797
78384,4096,3587
37600,2048,1959
322776,16384,12085
176728,8192,7376
8516,512,588
324508,16384,12250
365628,16384,13898
263608,16384,9893
361488,16384,13630
177180,8192,7425
338060,16384,12741
156560,8192,6433
361536,16384,13631
172100,8192,7169
176972,8192,7394
290864,16384,11226
362732,16384,13691
79512,4096,3665
346832,16384,13255
364952,16384,13810
150124,8192,6187
173356,8192,7226
176968,8192,7426
231908,16384,8568
166816,8192,6899
89476,4096,4191
168284,8192,6993
284848,16384,10838
220652,16384,8072
290156,16384,11142
341188,16384,12924
18948,1024,1096
133664,8192,5638
324000,16384,12199
270372,16384,10248
135748,8192,5728
327776,16384,12228
365932,16384,13835
340540,16384,12875
361356,16384,13652
290280,16384,11135
73348,4096,3419
108948,8192,4454
225412,16384,8368
114584,8192,4774
168008,8192,6974
360972,16384,13583
364120,16384,13775
279036,16384,10549
146488,8192,5957
108864,8192,4433
131376,8192,5494
81208,4096,3789
175348,8192,7340
254040,16384,9678
168452,8192,7023
176476,8192,7389
378316,16384,14451
172112,8192,7186
365300,16384,13804
360556,16384,13559
288088,16384,11029
69392,4096,3119
289872,16384,11171
114884,8192,4760
364492,16384,13790
369216,16384,14141
365324,16384,13826
166152,8192,6977
322436,16384,12064
362160,16384,13673
338596,16384,12760
156624,8192,6495
290656,16384,11227
289060,16384,11096
87476,4096,4056
378012,16384,14423
142024,8192,6072
381344,16384,14548
304996,16384,11587
329416,16384,12303
288524,16384,11073
185608,8192,7688
175100,8192,7306
259788,16384,9689
344772,16384,13167
133088,8192,5607
154684,8192,6346
323512,16384,12131
337796,16384,12685
156828,8192,6514
80420,4096,3732
294332,16384,11422
152192,8192,6235
342980,16384,13035
58600,4096,2690
283192,16384,10828
228540,16384,8557
160908,8192,6742
157060,8192,6496
363416,16384,13781
165208,8192,6805
381064,16384,14514
176352,8192,7352
364816,16384,13841
377648,16384,14343
279220,16384,10600
383112,16384,14633
290472,16384,11161
365300,16384,13838
279812,16384,10766
364532,16384,13821
289832,16384,11145
78572,4096,3606
177068,8192,7434
361232,16384,13572
36280,2048,1885
168428,8192,7017
351324,16384,13065
337736,16384,12753
276480,16384,10407
128880,8192,5318
286652,16384,10991
339080,16384,12821
156608,8192,6502
317768,16384,11837
343712,16384,13036
176636,8192,7404
37928,2048,1980
284776,16384,10824
289472,16384,11103
176752,8192,7434
177320,8192,7460
286536,16384,10944
382244,16384,14569
382880,16384,14635
156224,8192,6473
154460,8192,6336
245516,16384,9265
286308,16384,10916
331460,16384,12576
279400,16384,10718
289676,16384,11102
251004,16384,9601
246336,16384,9311
220684,16384,8083
152904,8192,6252
286468,16384,10940
137284,8192,5777
136052,8192,5746
285696,16384,10880
289960,16384,11133
156044,8192,6461
285972,16384,10885
342364,16384,13014
342844,16384,13005
290964,16384,11262
266292,16384,10252
332260,16384,12468
149996,8192,6177
367948,16384,14033
78688,4096,3609
285676,16384,10863
238224,16384,8906
24396,2048,1262
284652,16384,10813
318584,16384,11855
44396,2048,2261
177000,8192,7398
364632,16384,13782
166004,8192,6872
290756,16384,11198
335624,16384,12679
177348,8192,7466
71520,4096,3271
243552,16384,9113
366352,16384,13886
221240,8192,9294
177108,8192,7412
322188,16384,12094
178668,8192,7503
159168,8192,6619
357180,16384,13395
290516,16384,11160
176764,8192,7374
363532,16384,13814
325756,16384,12235
328280,16384,12609
56256,4096,2540
334112,16384,12611
289856,16384,11162
27320,2048,1432
153236,8192,6580
265636,16384,9958
157948,8192,6527
155172,8192,6389
132344,8192,5549
342016,16384,12958
153344,8192,6303
289136,16384,11079
176464,8192,7375
281092,16384,10673
382880,16384,14578
174684,8192,7256
177244,8192,7450
234104,16384,8784
367144,16384,13956
149188,8192,6116
367844,16384,14007
173304,8192,7226
290632,16384,11221
157268,8192,6531
269932,16384,10185
280856,16384,10668
290660,16384,11206
306420,16384,11885
343308,16384,13076
122240,8192,5020
328644,16384,12217
173452,8192,7254
289336,16384,11087
80568,4096,3740
366608,16384,13939
288672,16384,11095
353848,16384,13282
342600,16384,13058
82492,4096,3834
258392,16384,9958
338256,16384,12752
268720,16384,10155
362308,16384,13649
83588,4096,3849
127424,8192,5293
157168,8192,6518
290912,16384,11206
361504,16384,13691
281556,16384,10731
126836,8192,5263
168236,8192,6987
152796,8192,6326
83412,4096,3811
175232,8192,7313
285900,16384,10910
326660,16384,12288
386796,16384,14821
133992,8192,5640
157476,8192,6521
329488,16384,12330
385364,16384,14756
313460,16384,11640
340712,16384,12918
169120,8192,7021
380936,16384,14497
142148,8192,6091
361112,16384,13602
355772,16384,13390
322956,16384,12131
288768,16384,11059
366856,16384,13890
171736,8192,7137
363128,16384,13710
261384,16384,9789
368332,16384,14066
177116,8192,7414
322840,16384,12086
302540,16384,11699
354008,16384,13493
255048,16384,9734
166516,8192,6885
8744,512,616
123984,8192,5136
89240,4096,4022
163812,8192,6703
377680,16384,14414
38016,2048,1999
42848,2048,2198
174796,8192,7288
383800,16384,14733
277096,16384,10460
130592,8192,5464
286220,16384,10910
244976,16384,9240
71468,4096,3275
173416,8192,7252
267256,16384,10074
85456,4096,3966
177028,8192,7458
79788,4096,3674
176128,8192,7359
175404,8192,7303
340964,16384,12874
165808,8192,6825
70844,4096,3242
365108,16384,13826
131896,8192,5512
133104,8192,5599
290232,16384,11111
357168,16384,13628
358976,16384,13583
172588,8192,7178
352380,16384,13406
37112,2048,1913
281664,16384,10751
167868,8192,6959
177200,8192,7436
158156,8192,6511
381620,16384,14556
376540,16384,14327
385716,16384,14797
122208,8192,5000
157348,8192,6568
78816,4096,3619
246128,16384,9307
342896,16384,13022
121480,8192,4951
249392,16384,9483
381672,16384,14538
176972,8192,7422
309996,16384,11447
382208,16384,14577
344048,16384,13053
361584,16384,13638
185584,8192,7867
343388,16384,13092
176612,8192,7395
232444,16384,8572
79792,4096,3670
176912,8192,7441
130868,8192,5422
339820,16384,12747
175620,8192,7351
312260,16384,11548
300104,16384,11329
131252,8192,5476
373620,16384,14285
246108,16384,9341
286500,16384,10937
289664,16384,11104
377956,16384,14408
174848,8192,7296
166756,8192,6879
287332,16384,10969
172016,8192,7195
291192,16384,11228
157000,8192,6478
102108,8192,4086
286728,16384,10977
132904,8192,5589
174668,8192,7247
351936,16384,13356
172228,8192,7137
81792,4096,3823
342120,16384,12997
156580,8192,6484
171856,8192,7122
365084,16384,13788
270164,16384,10209
338196,16384,12741
281812,16384,10787
317916,16384,11877
152376,8192,6313
175352,8192,7302
338856,16384,12808
133016,8192,5601
342232,16384,12982
76928,4096,3537
290532,16384,11143
177200,8192,7439
342024,16384,12976
175368,8192,7297
174804,8192,7271
342696,16384,13049
272048,16384,10347
176592,8192,7378
289640,16384,11113
164380,8192,6781
37868,2048,1962
175308,8192,7314
364876,16384,13775
78948,4096,3636
290768,16384,11201
381348,16384,14506
80028,4096,3671
277480,16384,10484
132940,8192,5576
165864,8192,6861
38000,2048,1995
176340,8192,7380
277612,16384,10501
341136,16384,12915
290320,16384,11158
268032,16384,10123
326160,16384,12300
176988,8192,7398
318620,16384,11828
